Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,List Price,Last Update Date,Plan Universal ID,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Fayetteville,3,3,2,2,2349,649990,10/13/2025,aAaPc000000T9MPKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Macon,4,3,2,3,2752,680990,10/13/2025,aAaPc000000T9MQKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Pasadena,4,3,1,2,2080,652990,10/13/2025,aAaPc000000T9MRKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Santa Rosa II,3,2.5,1,2,2095,659990,10/13/2025,aAaPc000000T9MTKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 1,3,3,3,1,1456,584990,8/26/2025,aAaPc000000nOkLKAU,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 2,3,3,3,2,1935,671990,8/26/2025,aAaPc000000nOlxKAE,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 1E,3,3,3,1,1511,597990,8/26/2025,aAaPc000000nOnZKAU,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Plan 2E,3,3,3,2,1989,674990,8/26/2025,aAaPc000000nOpBKAU,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf2T000001MawrSAC,Heritage at Gum Ranch,Elliott Homes,,Active,,,8459 Wattle Way,3,2,0,0,,851950,10/22/2025,aAaPc000000wg3zKAA,Non Active Adult,95628,Fair Oaks,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,San Juan Unified School District,Northridge Elementary School,5,Andrew Carnegie Middle School,6,Bella Vista High School,8,Carmichael / Fair Oaks,38.66956,-121.24863
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Residence 1,3,3,1,2,1840,594990,9/27/2025,aAaPc000000gFdlKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001VtAvKAK,Arbor Ranch/Villas,New Home Co.,,Active,,,Plan 3001,3,2.5,2,2,1447,584225,10/2/2025,aAaPc000000dAQyKAM,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001VtAvKAK,Arbor Ranch/Villas,New Home Co.,,Active,,,Plan 3002,3,2.5,2,2,1680,609445,10/2/2025,aAaPc000000dAQzKAM,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001VtAvKAK,Arbor Ranch/Villas,New Home Co.,,Active,,,Plan 3003,3,2.5,2,2,1978,650870,10/2/2025,aAaPc000000dAR0KAM,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Residence 3,4,3,2,2,2309,659831,9/27/2025,aAaPc000000di8WKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Residence 2,4,3,2,2,2184,659121,10/7/2025,aAaPc000000di8YKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 1845,3,2,1,2,1845,599900,9/6/2025,aAaPc000000ZdEFKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 1850,3,2.5,2,2,1850,619518,9/6/2025,aAaPc000000ZdEGKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 1960,4,2,1,2,1960,641319,9/6/2025,aAaPc000000ZdEHKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Residence 2125,4,3.5,2,3,2125,681319,9/6/2025,aAaPc000000ZdEIKA0,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 1,3,2.5,2,2,1910,560990,9/23/2025,aAa3x000000UqF7CAK,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 2,4,3,2,2,2146,595990,9/23/2025,aAa3x000000UqFCCA0,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 3,4,3,2,2,2355,611990,9/23/2025,aAa3x000000UqFHCA0,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001YiPDCA0,Revival,Tim Lewis Communities,,Active,,,Residence 3,4,2.5,2,2,1733,563900,9/24/2025,aAa3x000000UYS3CAO,Non Active Adult,95776,Woodland,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,Woodland Joint Unified School District,Spring Lake Elementary,8,Douglass Middle School,5,Pioneer High School,6,Davis / Woodland,38.64487,-121.74485
aAf3x000001QIrHCAW,Canyon Creek,Fieldstone Communities,,Active,,,Residence 2,3,3.5,2,3,3281,1189990,10/21/2025,aAa3x000000YPeCCAW,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Skyridge Elementary School,5,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.87977,-121.06903
aAf3x000001QIrHCAW,Canyon Creek,Fieldstone Communities,,Active,,,Residence 3,3,3.5,1,2,2890,1099900,10/21/2025,aAa3x000000YPeDCAW,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Skyridge Elementary School,5,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.87977,-121.06903
aAf3x000001QIrHCAW,Canyon Creek,Fieldstone Communities,,Active,,,Residence 4,5,4.5,2,3,3703,1259900,10/21/2025,aAa3x000000YPeECAW,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Skyridge Elementary School,5,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.87977,-121.06903
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Delia Plan 1,3,2.5,2,2,1556,519999,10/25/2025,aAa3x000000YMmaCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Hunter Plan 2,3,2.5,2,2,1685,526999,10/25/2025,aAa3x000000YMmcCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Isle Plan 3,3,2.5,2,2,1778,536999,10/25/2025,aAa3x000000YMmdCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001WdcmCAC,Wildhawk North/Bluestone,Taylor Morrison,,Active,,,Rainier Plan 4,3,2.5,2,2,1730,538999,10/25/2025,aAa3x000000YMmiCAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Clove Plan 13,3,2.5,1,2,2262,617999,10/20/2025,aAa3x000000ZjdvCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Lara Plan 14,3,2.5,2,2,2555,635999,10/20/2025,aAa3x000000ZjdwCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Maren Plan 15,3,2.5,2,2,2664,645999,10/20/2025,aAa3x000000ZjdxCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Zale Plan 16,3,2.5,2,2,2921,670999,10/20/2025,aAa3x000000ZjdyCAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 1629,4,2.5,2,2,1629,468440,10/5/2025,aAaPc000000Ku9dKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 1636,4,2.5,2,2,1636,496990,10/5/2025,aAaPc000000Ku9eKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 2072,5,3.5,3,2,2072,507340,10/5/2025,aAaPc000000Ku9fKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Residence 1328,3,2.5,2,2,1328,448390,10/5/2025,aAaPc000000Ku9gKAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 1,4,2.5,2,2,2819,694990,10/24/2025,aAaPc0000006QxnKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 2,4,3.5,2,2,2994,709990,10/24/2025,aAaPc0000006QxoKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 3,5,3.5,2,2,3013,714990,10/24/2025,aAaPc0000006QxpKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Plan 1,4,3,2,2,2887,736000,10/10/2025,aAaPc000000CUG3KAO,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Plan 3,5,3.5,2,2,3743,899000,10/10/2025,aAaPc000000CUG4KAO,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Plan 2,4,3.5,2,2,3163,788500,10/10/2025,aAaPc000000CUG5KAO,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 4,3,2,1,2,1788,609990,10/24/2025,aAaPc000000KNTCKA4,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Plan 5,4,3,2,2,2194,639990,10/24/2025,aAaPc000000KNTDKA4,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Plan 4,4,2.5,0,2,2557,633990,9/23/2025,aAaPc000000YhmJKAS,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAfPc0000015AUPKA2,Season at the Ranch/Winter,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Eagle,2,2,1,2,1307,439990,10/24/2025,aAaPc000000Z2N7KAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc0000015AUPKA2,Season at the Ranch/Winter,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Finch,2,2,1,2,1440,474931,10/24/2025,aAaPc000000Z2OjKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc0000015AUPKA2,Season at the Ranch/Winter,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Falcon,2,2,1,2,1442,473983,10/24/2025,aAaPc000000Z2QLKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc0000015AUPKA2,Season at the Ranch/Winter,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Raven,2,2.5,1,2,1701,489050,10/24/2025,aAaPc000000Z2RxKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc000001HHIUKA4,Reserve at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Belfast ESP,4,3,1,3,2399,729990,10/13/2025,aAaPc000000UytMKAS,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54982,-121.22406
aAfPc000001HHIUKA4,Reserve at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Mykonos,4,3.5,2,3,3383,800990,9/29/2025,aAaPc000000UytNKAS,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54982,-121.22406
aAfPc000001HHIUKA4,Reserve at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Limerick,4,3,2,3,3003,731990,10/13/2025,aAaPc000000UytOKAS,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54982,-121.22406
aAfPc000001ct7uKAA,Rushmore at Liberty Ranch,Meritage Homes,,Active,,,Residence 3,4,3,2,1,2484,671048,10/13/2025,aAaPc000000cKo3KAE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28052,-121.27939
aAfPc000001gcMrKAI,Deerfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan 2042,3,2,1,3,2042,699990,9/23/2025,aAaPc000000gW1tKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcMrKAI,Deerfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan 2243,2,3,1,3,2243,739990,9/23/2025,aAaPc000000gW3VKAU,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcMrKAI,Deerfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan 3184,5,4,2,3,3184,899990,9/23/2025,aAaPc000000gW57KAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcMrKAI,Deerfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan 2825,4,3,2,3,2825,849990,9/23/2025,aAaPc000000gW6jKAE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcRhKAI,Northfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan: 1501,3,2,1,2,1501,559990,9/23/2025,aAaPc000000gfLJKAY,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcRhKAI,Northfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan: 1502,3,2,1,2,1502,559990,9/23/2025,aAaPc000000gfMvKAI,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcRhKAI,Northfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Plan: 1503,4,3,1,2,1503,569990,9/23/2025,aAaPc000000gfMwKAI,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001ct7uKAA,Rushmore at Liberty Ranch,Meritage Homes,,Active,,,Residence 4,5,3,2,1,2805,711761,10/13/2025,aAaPc000000dANoKAM,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28052,-121.27939
